"file name","company name","topic","source_file_path","notes/keywords","country","sector","revenue","employees"
"harvia Report LTI.txt","harvia","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/harvia%20Report%20LTI.txt","File contain a summary of long term incentive plans for company harvia","Sweden","real estate",320,280
"Hemnet Group Report LTI.txt","Hemnet Group","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Hemnet%20Group%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Hemnet Group","Sweden","healthcare",1270,33000
"Hexatronic Report LTI.txt","Hexatronic","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Hexatronic%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Hexatronic","Sweden","healthcare",1270,33000
"Hexpol Report LTI.txt","Hexpol","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Hexpol%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Hexpol","Sweden","healthcare",1270,33000
"hkfood Report LTI.txt","hkfood","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/hkfood%20Report%20LTI.txt","File contain a summary of long term incentive plans for company hkfood","Sweden","financial services",490,680
"Hoist Finance Report LTI.txt","Hoist Finance","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Hoist%20Finance%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Hoist Finance","Sweden","financial services",490,680
"Holmen Report LTI.txt","Holmen","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Holmen%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Holmen","Sweden","financial services",490,680
"honka Report LTI.txt","honka","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/honka%20Report%20LTI.txt","File contain a summary of long term incentive plans for company honka","Sweden","consumer defensive",7560,13710
"hplush Report LTI.txt","hplush","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/hplush%20Report%20LTI.txt","File contain a summary of long term incentive plans for company hplush","Sweden","technology",100,1000
"huhtamaki Report LTI.txt","huhtamaki","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/huhtamaki%20Report%20LTI.txt","File contain a summary of long term incentive plans for company huhtamaki","Sweden","technology",100,1000
"Humana Report LTI.txt","Humana","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Humana%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Humana","Sweden","technology",100,1000
"huscompagniet Report LTI.txt","huscompagniet","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/huscompagniet%20Report%20LTI.txt","File contain a summary of long term incentive plans for company huscompagniet","Sweden","healthcare",20,220
"Husqvarna Report LTI.txt","Husqvarna","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Husqvarna%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Husqvarna","Sweden","healthcare",20,220
"Immunovia Report LTI.txt","Immunovia","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Immunovia%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Immunovia","Sweden","healthcare",20,220
"Industrivarden Report LTI.txt","Industrivarden","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Industrivarden%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Industrivarden","Sweden","consumer cyclical",130,490
"Indutrade Report LTI.txt","Indutrade","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Indutrade%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Indutrade","Sweden","consumer cyclical",130,490
"Infrea Report LTI.txt","Infrea","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Infrea%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Infrea","Sweden","consumer cyclical",130,490
"Investorab Report LTI.txt","Investorab","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Investorab%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Investorab","Sweden","real estate",1160,1150
"Irlab Therapeutics Report LTI.txt","Irlab Therapeutics","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Irlab%20Therapeutics%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Irlab Therapeutics","Sweden","real estate",1160,1150
"Isofol Medical Report LTI.txt","Isofol Medical","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Isofol%20Medical%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Isofol Medical","Denmark","technology",350,1030
"iss Report LTI.txt","iss","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/iss%20Report%20LTI.txt","File contain a summary of long term incentive plans for company iss","Denmark","technology",350,1030
"Itab Shop Concept Report LTI.txt","Itab Shop Concept","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Itab%20Shop%20Concept%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Itab Shop Concept","Denmark","healthcare",770,1610
"Jm Report LTI.txt","Jm","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Jm%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Jm","Denmark","healthcare",770,1610
"John Mattson Report LTI.txt","John Mattson","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/John%20Mattson%20Report%20LTI.txt","File contain a summary of long term incentive plans for company John Mattson","Denmark","healthcare",770,1610
"kalmar Report LTI.txt","kalmar","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/kalmar%20Report%20LTI.txt","File contain a summary of long term incentive plans for company kalmar","Sweden","basic materials",470,680
"Karnell Group B Report LTI.txt","Karnell Group B","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Karnell%20Group%20B%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Karnell Group B","Sweden","basic materials",470,680
"Karnov Group Report LTI.txt","Karnov Group","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Karnov%20Group%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Karnov Group","Sweden","industrials",650,3060
"Karolinska Development Report LTI.txt","Karolinska Development","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Karolinska%20Development%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Karolinska Development","Sweden","industrials",650,3060
"kemira Report LTI.txt","kemira","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/kemira%20Report%20LTI.txt","File contain a summary of long term incentive plans for company kemira","Sweden","industrials",650,3060
"kempower Report LTI.txt","kempower","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/kempower%20Report%20LTI.txt","File contain a summary of long term incentive plans for company kempower","Sweden","industrials",3210,6570
"Kinnevik Report LTI.txt","Kinnevik","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Kinnevik%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Kinnevik","Sweden","industrials",3210,6570
"Knowit Report LTI.txt","Knowit","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Knowit%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Knowit","Sweden","industrials",430,1400
"kojamo Report LTI.txt","kojamo","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/kojamo%20Report%20LTI.txt","File contain a summary of long term incentive plans for company kojamo","Sweden","industrials",430,1400
"kone Report LTI.txt","kone","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/kone%20Report%20LTI.txt","File contain a summary of long term incentive plans for company kone","Sweden","real estate",2100,110
"konecranes Report LTI.txt","konecranes","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/konecranes%20Report%20LTI.txt","File contain a summary of long term incentive plans for company konecranes","Sweden","consumer cyclical",1100,2660
"koskisen Report LTI.txt","koskisen","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/koskisen%20Report%20LTI.txt","File contain a summary of long term incentive plans for company koskisen","Sweden","consumer cyclical",1100,2660
"Lammhults Design Group Report LTI.txt","Lammhults Design Group","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Lammhults%20Design%20Group%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Lammhults Design Group","Sweden","consumer cyclical",1100,2660
"lassila tikanoja Report LTI.txt","lassila tikanoja","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/lassila%20tikanoja%20Report%20LTI.txt","File contain a summary of long term incentive plans for company lassila tikanoja","Denmark","technology",370,1560
"Latour Report LTI.txt","Latour","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Latour%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Latour","Denmark","technology",370,1560
"Lifco Report LTI.txt","Lifco","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Lifco%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Lifco","Denmark","technology",370,1560
"Lindab Group Report LTI.txt","Lindab Group","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Lindab%20Group%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Lindab Group","Sweden","consumer cyclical",900,1700
"lindex Report LTI.txt","lindex","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/lindex%20Report%20LTI.txt","File contain a summary of long term incentive plans for company lindex","Sweden","consumer cyclical",900,1700
"Loomis Report LTI.txt","Loomis","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Loomis%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Loomis","Sweden","consumer cyclical",900,1700
"lundbeck Report LTI.txt","lundbeck","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/lundbeck%20Report%20LTI.txt","File contain a summary of long term incentive plans for company lundbeck","Sweden","consumer cyclical",3520,5560
"maersk Report LTI.txt","maersk","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/maersk%20Report%20LTI.txt","File contain a summary of long term incentive plans for company maersk","Sweden","consumer cyclical",3520,5560
"Maha Energy Report LTI.txt","Maha Energy","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Maha%20Energy%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Maha Energy","Sweden","consumer cyclical",3520,5560
"mandatum Report LTI.txt","mandatum","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/mandatum%20Report%20LTI.txt","File contain a summary of long term incentive plans for company mandatum","Sweden","basic materials",3910,5820
"Mangold Report LTI.txt","Mangold","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/Mangold%20Report%20LTI.txt","File contain a summary of long term incentive plans for company Mangold","Sweden","basic materials",3910,5820
"marimekko Report LTI.txt","marimekko","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/marimekko%20Report%20LTI.txt","File contain a summary of long term incentive plans for company marimekko","Sweden","healthcare",20,110
"martela Report LTI.txt","martela","long term incentive","https://github.com/MattiasEhnhage/RemRepTextFiles/blob/main/LTI/martela%20Report%20LTI.txt","File contain a summary of long term incentive plans for company martela","Sweden","healthcare",20,110
